"Numer RSPO";Typ;Nazwa;Ulica;"Numer budynku";"Numer lokalu";"Kod pocztowy";Miejscowość;"Kod terytorialny ulica";"Kod terytorialny miejscowosc";"Kod terytorialny gmina";Telefon;Faks;E-mail;"Strona www";Województwo;Powiat;Gmina;REGON;NIP;"Publiczność status";"Kategoria uczniów";"Specyfika placówki";"Imię i nazwisko dyrektora";"Nazwa organu prowadzącego";"Typ organu prowadzącego";"Województwo organu prowadzącego";"Powiat organu prowadzącego";"Gmina organu prowadzącego"
25375;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W MALINÓWCE";;"62 ";" ";"21-070 ";Malinówka;;0102025;"0610012""";"825677093 ";" ";spmalinowka@wp.pl;;LUBELSKIE;łęczyński;"Cyców - gmina wiejska";"001176209 ";"7132402124 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Agata Wróbel";"GMINA CYCÓW";Gmina;LUBELSKIE;łęczyński;Cyców
25376;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W STAWKU";;"5 ";" ";"21-070 ";Stawek;;0102137;"0610012""";"825677044 ";"825677044 ";spstawek@poczta.onet.pl;spstawek.edupage.org;LUBELSKIE;łęczyński;"Cyców - gmina wiejska";"001176221 ";"7132402153 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Maria Wojtyna";"GMINA CYCÓW";Gmina;LUBELSKIE;łęczyński;Cyców
25398;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM.WINCENTEGO WITOSA W MOTYCZU";;"33 ";" ";"21-030 ";Motycz;;1021056;"0609082""";" ";" ";sp_motycz@poczta.onet.pl;;LUBELSKIE;lubelski;"Konopnica - gmina wiejska";"001180493 ";"7132492357 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Marta Och";"GMINA KONOPNICA";Gmina;LUBELSKIE;lubelski;Konopnica
25420;"Placówka doskonalenia nauczycieli";"INTER-EDUKACJA OŚRODEK DOSKONALENIA NAUCZYCIELI";"ul. Olchowa";"8 ";" ";"20-355 ";Lublin;14945;0954700;"0663011""";"814413311 ";" ";;;LUBELSKIE;Lublin;"Lublin - gmina miejska";"061468550 ";" ";niepubliczna;;;"Ewa Raczkowska";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
25425;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W STASINIE";;"61 ";" ";"21-030 ";Stasin;;0383544;"0609082""";" ";" ";szkola@spstasin.com.pl;;LUBELSKIE;lubelski;"Konopnica - gmina wiejska";"001272597 ";"7132492452 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Jacek Wójcik";"GMINA KONOPNICA";Gmina;LUBELSKIE;lubelski;Konopnica
25471;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM KS JANA TWARDOWSKIEGO W ZEMBORZYCACH TERESZYŃSKICH";;"2 ";" ";"20-515 ";"Zemborzyce Tereszyńskie";;0383610;"0609082""";" ";" ";sekretariatzt@wp.pl;;LUBELSKIE;lubelski;"Konopnica - gmina wiejska";"001180524 ";"7132492251 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Anna Obara";"GMINA KONOPNICA";Gmina;LUBELSKIE;lubelski;Konopnica
25529;"Punkt przedszkolny";"PUNKT PRZEDSZKOLNY W BEKIESZY";;"31 ";" ";"21-070 ";Bekiesza;;0101913;"0610012""";"825677003 ";" ";gzo_cycow@poczta.fm;;LUBELSKIE;łęczyński;"Cyców - gmina wiejska";"061468572 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"WIESŁAW PIKUŁA";"GMINA CYCÓW";Gmina;LUBELSKIE;łęczyński;Cyców
25530;"Punkt przedszkolny";"PUNKT PRZEDSZKOLNY W GARBATÓWCE";;"9 ";" ";"21-070 ";Garbatówka;;0101965;"0610012""";"825678393 ";" ";gzo_cycow@poczta.fm;;LUBELSKIE;łęczyński;"Cyców - gmina wiejska";"061468520 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"WIESŁAW PIKUŁA";"GMINA CYCÓW";Gmina;LUBELSKIE;łęczyński;Cyców
25531;"Punkt przedszkolny";"PUNKT PRZEDSZKOLNY W GŁĘBOKIEM";;"4 ";" ";"21-070 ";Głębokie;;0101988;"0610012""";"825677002 ";" ";gzo_cycow@poczta.fm;;LUBELSKIE;łęczyński;"Cyców - gmina wiejska";"061468595 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"WIESŁAW PIKUŁA";"GMINA CYCÓW";Gmina;LUBELSKIE;łęczyński;Cyców
25532;"Punkt przedszkolny";"PUNKT PRZEDSZKOLNY W JANOWICY";;"17a ";" ";"21-070 ";Janowica;;0101994;"0610012""";"825677003 ";" ";gzocycow@poczta.fm;;LUBELSKIE;łęczyński;"Cyców - gmina wiejska";"061468603 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"WIESŁAW PIKUŁA";"GMINA CYCÓW";Gmina;LUBELSKIE;łęczyński;Cyców
25533;"Punkt przedszkolny";"PUNKT PRZEDSZKOLNY W KOPINIE";;"60 ";" ";"21-070 ";Kopina;;0102002;"0610012""";"825677003 ";" ";gzo_cycow@poczta.fm;;LUBELSKIE;łęczyński;"Cyców - gmina wiejska";"061468649 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"WIESŁAW PIKUŁA";"GMINA CYCÓW";Gmina;LUBELSKIE;łęczyński;Cyców
25534;"Punkt przedszkolny";"PUNKT PRZEDSZKOLNY W MALINÓWCE";;"62 ";" ";"21-070 ";Malinówka;;0102025;"0610012""";"825677093 ";" ";gzo_cycow@poczta.fm;;LUBELSKIE;łęczyński;"Cyców - gmina wiejska";"061468661 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"WIESŁAW PIKUŁA";"GMINA CYCÓW";Gmina;LUBELSKIE;łęczyński;Cyców
25535;"Punkt przedszkolny";"PUNKT PRZEDSZKOLNY W STAWKU";;"5 ";" ";"21-070 ";Stawek;;0102137;"0610012""";"825677044 ";" ";;;LUBELSKIE;łęczyński;"Cyców - gmina wiejska";"061468715 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"WIESŁAW PIKUŁA";"GMINA CYCÓW";Gmina;LUBELSKIE;łęczyński;Cyców
25536;"Punkt przedszkolny";"PUNKT PRZEDSZKOLNY W ŚWIERSZCZOWIE";;"13b ";" ";"21-070 ";Świerszczów;;0102210;"0610012""";"825678353 ";" ";gzo_cycow@poczta.fm;;LUBELSKIE;łęczyński;"Cyców - gmina wiejska";"061468738 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"WIESŁAW PIKUŁA";"GMINA CYCÓW";Gmina;LUBELSKIE;łęczyński;Cyców
25546;Gimnazjum;"GIMNAZJUM IM. WINCENTEGO POLA W RADAWCZYKU DRUGIM";;"36 ";" ";"21-030 ";"Radawczyk Drugi";;0383509;"0609082""";" ";" ";gim_radawczyk@poczta.onet.pl;;LUBELSKIE;lubelski;"Konopnica - gmina wiejska";"431163553 ";"7132492340 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Andrzej Cywiński";"GMINA KONOPNICA";Gmina;LUBELSKIE;lubelski;Konopnica
25672;"Liceum ogólnokształcące";"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH TWP W ZGOŹDZIU";;"5 ";" ";"21-421 ";Lipniak;;0689527;"0611072""";"257961812 ";" ";;;LUBELSKIE;łukowski;"Stanin - gmina wiejska";"061469695 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";Dorośli;"brak specyfiki";"Teresa Grudzień";"TOWARZYSTWO WIEDZY POWSZECHNEJ
ZARZĄD ODDZIAŁU REGIONALNEGO";Stowarzyszenia;MAZOWIECKIE;Siedlce;Siedlce
25798;"Placówka doskonalenia nauczycieli";"OŚRODEK DOSKONALENIA NAUCZYCIELI EDUCOM";"ul. Rynek";"8 ";" ";"20-111 ";Lublin;19253;0954700;"0663011""";"814423580 ";" ";;;LUBELSKIE;Lublin;"Lublin - gmina miejska";"061469063 ";" ";niepubliczna;;;"Andrzej Suski";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
25888;"Branżowa szkoła I stopnia";"BRANŻOWA SZKOŁA I STOPNIA W CHEŁMIE ZAKŁADU DOSKONALENIA ZAWODOWEGO W LUBLINIE";"ul. Lwowska";"37 ";" ";"22-100 ";Chełm;11467;0929902;"0662011""";"825642201 ";"825642201 ";sekretariat@zdz.chelm.pl;www.zdz.chelm.pl;LUBELSKIE;Chełm;"Chełm - gmina miejska";"061475388 ";"7120104912 ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Lech Mazurek";"ZAKŁAD DOSKONALENIA ZAWODOWEGO W LUBLINIE";Stowarzyszenia;LUBELSKIE;Lublin;Lublin
25891;"Szkoła podstawowa";"NIEPUBLICZNA SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI INTEGRACYJNYMI W CHEŁMIE";"ul. Partyzantów";"27-29 ";" ";"22-100 ";Chełm;15733;0929902;"0662011""";"825650563 ";" ";;;LUBELSKIE;Chełm;"Chełm - gmina miejska";"061468419 ";"5631202299 ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Beata Witamborska";"BARBARA SAMONEK";"Osoba Fizyczna - Pracodawca";LUBELSKIE;Chełm;Chełm
25892;Technikum;"TECHNIKUM NR 1 W CHEŁMIE";"ul. Stefana Batorego";"1 ";" ";"22-100 ";Chełm;00891;0929902;"0662011""";"825631891 ";"825631891 ";zsb.chelm@wp.pl;www.zsb.chelm.pl;LUBELSKIE;Chełm;"Chełm - gmina miejska";"110598854 ";"5631810521 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"MIASTO CHEŁM";"Miasto na prawach powiatu";LUBELSKIE;Chełm;Chełm
25893;Technikum;"TECHNIKUM NR 5 W CHEŁMIE";"ul. Jagiellońska";"29 ";" ";"22-100 ";Chełm;07029;0929902;"0662011""";"825632838 ";"825632838 ";sekretariat@zseit-chelm.pl;www.zseit-chelm.pl;LUBELSKIE;Chełm;"Chełm - gmina miejska";"110604715 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"MIASTO CHEŁM";"Miasto na prawach powiatu";LUBELSKIE;Chełm;Chełm
25895;"Branżowa szkoła I stopnia";"BRANŻOWA SZKOŁA I STOPNIA NR 5 W CHEŁMIE";"ul. Jagiellońska";"29 ";" ";"22-100 ";Chełm;07029;0929902;"0662011""";"825632838 ";"825632838 ";sekretariat@zseit-chelm.pl;www.zseit-chelm.pl;LUBELSKIE;Chełm;"Chełm - gmina miejska";"110604750 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"MIASTO CHEŁM";"Miasto na prawach powiatu";LUBELSKIE;Chełm;Chełm
25898;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 1 IM. TADEUSZA KOŚCIUSZKI Z ODDZIAŁAMI INTEGRACYJNYMI W CHEŁMIE";"ul. Wołyńska";"1 ";" ";"22-100 ";Chełm;24733;0929902;"0662011""";"825632233 ";"825632233 ";dyrektorzso1chelm@op.pl;www.sp1chelm.internetdsl.pl;LUBELSKIE;Chełm;"Chełm - gmina miejska";"000712806 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Grażyna Cetera";"MIASTO CHEŁM";"Miasto na prawach powiatu";LUBELSKIE;Chełm;Chełm
25921;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ EKONOMICZNYCH IM A I J VETTERÓW W LUBLINIE";"ul. Bernardyńska";"14 ";" ";"20-109 ";Lublin;01087;0954700;"0663011""";"81-5325313 ";"815325313 ";poczta@zsek.lublin.eu;;LUBELSKIE;Lublin;"Lublin - gmina miejska";"000189760 ";"9461820303 ";publiczna;;;"Marzenna Modrzewska-Michalczyk";"GMINA LUBLIN";"Miasto na prawach powiatu";LUBELSKIE;Lublin;Lublin
25924;"Poradnia psychologiczno-pedagogiczna";"PORADNIA PSYCHOLOGICZNO-PEDAGOGICZNA W PUŁAWACH IM. PROF.KAZIMIERZA DĄBROWSKIEGO";"al. Królewska";"19 ";" ";"24-100 ";Puławy;09985;0956810;"0614011""";"818864796 ";" ";poradnia.pulawy@wp.pl;;LUBELSKIE;puławski;"Puławy - gmina miejska";"060657101 ";" ";publiczna;;;"Dariusz Perszko";"POWIAT PUŁAWSKI";"Powiat ziemski";LUBELSKIE;puławski;Puławy
25959;Przedszkole;"KRZYSZTOF AUGUSTYNIAK BAJKOWY ZAMEK";;"163A ";" ";"21-030 ";Konopnica;;0383426;"0609082""";"601056956 ";" ";;;LUBELSKIE;lubelski;"Konopnica - gmina wiejska";"061469117 ";"7121391664 ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Krzysztof Augustyniak";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
25977;"Liceum ogólnokształcące";"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH EDUKACJI INNOWACYJNEJ W ŁUKOWIE";"ul. Cieszkowizna";"13 ";" ";"21-400 ";Łuków;03053;0975530;"0611011""";"257983050 ";" ";;;LUBELSKIE;łukowski;"Łuków - gmina miejska";"061469614 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";Dorośli;"brak specyfiki";"Dominika Cieślak";"INSTYTUT POSTEPOWANIA TWÓRCZEGO SP. Z O.O.";"Spółki Handlowe";ŁÓDZKIE;Łódź;Łódź-Śródmieście
25981;"Szkoła policealna";"JEDNOROCZNA POLICEALNA SZKOŁA EDUKACJI INNOWACYJNEJ W ŁUKOWIE";"ul. Wyszyńskiego";"41 ";" ";"21-400 ";Łuków;25114;0975530;"0611011""";"257983050 ";" ";;;LUBELSKIE;łukowski;"Łuków - gmina miejska";"061469608 ";" ";"niepubliczna bez uprawnień szkoły publicznej";Dorośli;"brak specyfiki";"Domimika Cieslak";"INSTYTUT POSTEPOWANIA TWÓRCZEGO SP. Z O.O.";"Spółki Handlowe";ŁÓDZKIE;Łódź;Łódź-Śródmieście
26047;Przedszkole;"PRZEDSZKOLE DWUJĘZYCZNE MAŁY EUROPEJCZYK";;"107A ";" ";"20-050 ";Szerokie;;0383550;"0609082""";" ";" ";sekretariat@albion.edu.pl;;LUBELSKIE;lubelski;"Konopnica - gmina wiejska";"061469123 ";"9461793664 ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Robert Kowalski";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
26123;Przedszkole;"NIEPUBLICZNE PRZEDSZKOLE HONORATKA";;"250c ";" ";"21-030 ";"Radawiec Duży";;0383515;"0609082""";" ";" ";honoratka250@wp.pl;;LUBELSKIE;lubelski;"Konopnica - gmina wiejska";"061469146 ";"7122024838 ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Zdzisława Jarosz-Madej";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
26131;"Szkoła policealna";"POLICEALNA SZKOŁA ZAWODOWA W ZESPOLE SZKÓŁ W OSTROWIE LUBELSKIM";"ul. Unicka";"5 ";" ";"21-110 ";"Ostrów Lubelski";23356;0956690;"0608104""";"818520040 ";" ";;;LUBELSKIE;lubartowski;"Ostrów Lubelski - miasto";"431228620 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"POWIAT LUBARTOWSKI";"Powiat ziemski";LUBELSKIE;lubartowski;Lubartów
26196;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W OKRZEI";"ul. Szkolna";"1 ";" ";"21-480 ";Okrzeja;21970;0677257;"0611042""";"0257550934 ";" ";gimokrzeja@o2.pl;;LUBELSKIE;łukowski;"Krzywda - gmina wiejska";"001124419 ";"8251393136 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA KRZYWDA";Gmina;LUBELSKIE;łukowski;Krzywda
26330;Przedszkole;"PRZEDSZKOLE MIEJSKIE NR 6 W KRAŚNIKU";"ul. Małachowskiego";"39 ";" ";"23-200 ";Kraśnik;12130;0956112;"0607011""";"818252870 ";"818252870 ";irena-mroz@tlen.pl;;LUBELSKIE;kraśnicki;"Kraśnik - gmina miejska";"430075120 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Irena Mróz";"MIASTO KRAŚNIK";Gmina;LUBELSKIE;kraśnicki;Kraśnik
26574;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ EKONOMICZNYCH IM. MARII DĄBROWSKIEJ W MIĘDZYRZECU PODLASKIM";"ul. Maja";"40/42 ";" ";"21-560 ";"Międzyrzec Podlaski";11937;0922159;"0601011""";"833717880 ";"833717881 ";szkola@zse.miedzyrzec.pl;www.zse.miedzyrzec.pl;LUBELSKIE;bialski;"Międzyrzec Podlaski - gmina miejska";"000333210 ";"5381029462 ";publiczna;;;"Robert Matejek";"POWIAT BIALSKI";"Powiat ziemski";LUBELSKIE;"Biała Podlaska";"Biała Podlaska"
26638;Gimnazjum;"GIMNAZJUM IM. JANA PAWŁA II";"ul. Piłsudskiego";"34 ";" ";"23-465 ";Turobin;16264;0903200;"0602142""";"846833336 ";"846833336 ";anna_derkacz@wp.pl;www.zsoiz.loturobin.pl;LUBELSKIE;biłgorajski;"Turobin - gmina wiejska";"950422062 ";"9181841586 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA TUROBIN";Gmina;LUBELSKIE;biłgorajski;Turobin
26733;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOŁY PODSTAWOWEJ I PRZEDSZKOLA IM. JANA PAWŁA II W HAŃSKU";"ul. Szkolna";"1 ";" ";"22-235 ";"Hańsk Pierwszy";21970;0103527;"0619032""";"825714256 ";"825714256 ";zespolszkoly1@vp.pl;www.zspiphansk.alias.pl;LUBELSKIE;włodawski;"Hańsk - gmina wiejska";"110003677 ";"5651383714 ";publiczna;;;"Barbara Wilgocka";"GMINA HAŃSK";Gmina;LUBELSKIE;włodawski;Hańsk
26819;"Zespół szkół i placówek oświatowych";"ZESPÓŁ PLACÓWEK SZKOLNYCH W PRZEWŁOCE";;"98 ";" ";"21-200 ";Przewłoka;;0016917;"0613045""";"833565209 ";"833565209 ";zps_w_przewloce@interia.pl;www.sp-przewloka.parczew.com;LUBELSKIE;parczewski;"Parczew - obszar wiejski";"030893859 ";"5391073252 ";publiczna;;;"Iwona Rojewska";"GMINA PARCZEW";Gmina;LUBELSKIE;parczewski;Parczew
26828;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ PLASTYCZNYCH IM. CYPRIANA KAMILA NORWIDA W LUBLINIE";"ul. Muzyczna";"10a ";" ";"20-612 ";Lublin;13521;0954700;"0663011""";"815327239 ";"815327239 ";sekretariat@zsplublin.futuro.inf;liceumplastyczne.lublin.pl;LUBELSKIE;Lublin;"Lublin - gmina miejska";"432519294 ";" ";publiczna;;;"Krzysztof Dąbek";"MINISTERSTWO KULTURY I DZIEDZICTWA NARODOWEGO";"Minister ds. kultury i dziedzictwa narodowego";MAZOWIECKIE;Warszawa;Śródmieście
26835;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ PUBLICZNYCH W SUŚCU";"ul. Tomaszowska";"53 ";" ";"22-672 ";Susiec;22856;0900494;"0618082""";"846654811 ";"846654811 ";sekretariat@zspsusiec.pl;zsp_susiec.witrynaszkolna.pl;LUBELSKIE;tomaszowski;"Susiec - gmina wiejska";"951151702 ";"9211803491 ";publiczna;;;"Janusz Kiecana";"GMINA SUSIEC";Gmina;LUBELSKIE;tomaszowski;Susiec
26972;Gimnazjum;"GIMNAZJUM NR 3 W OKRZEI";"ul. Szkolna";"1 ";" ";"21-480 ";Okrzeja;21970;0677257;"0611042""";"0257550913 ";" ";gimokrzeja@o2.pl;;LUBELSKIE;łukowski;"Krzywda - gmina wiejska";"030285539 ";"8251779373 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA KRZYWDA";Gmina;LUBELSKIE;łukowski;Krzywda
27072;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ SAMOCHODOWYCH IM. STANISŁAWA SYROCZYŃSKIEGO W LUBLINIE";"ul. Aleja Jana Długosza";"10a ";" ";"20-054 ";Lublin;52093;0954700;"0663011""";"81-4664022 ";"81-4664021 ";zss@lublin.eu;;LUBELSKIE;Lublin;"Lublin - gmina miejska";"000188080 ";"7120103769 ";publiczna;;;"Ryszard Morawski";"GMINA LUBLIN";"Miasto na prawach powiatu";LUBELSKIE;Lublin;Lublin
27074;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ BUDOWLANYCH IM. EUGENIUSZA KWIATKOWSKIEGO W LUBLINIE";"ul. Słowicza";"3 ";" ";"20-336 ";Lublin;20298;0954700;"0663011""";"81-4442702 ";"81-4442700 ";zsb@lublin.eu;;LUBELSKIE;Lublin;"Lublin - gmina miejska";"000191856 ";"9461814343 ";publiczna;;;"Jerzy Solan";"GMINA LUBLIN";"Miasto na prawach powiatu";LUBELSKIE;Lublin;Lublin
27077;"Zespół szkół i placówek oświatowych";"ZESPÓŁ PORADNI NR 3 W LUBLINIE";"ul. Młodej Polski";"30 ";" ";"20-863 ";Lublin;13071;0954700;"0663011""";"81-7410930 ";"81-7410930 ";zp3@lublin.eu;;LUBELSKIE;Lublin;"Lublin - gmina miejska";"000714455 ";"7123228916 ";publiczna;;;"Bożena Cioch";"GMINA LUBLIN";"Miasto na prawach powiatu";LUBELSKIE;Lublin;Lublin
27083;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 3 Z ODDZIAŁAMI INTEGRACYJNYMI IM. ADAMA MICKIEWICZA W CHEŁMIE";"ul. Rejowiecka";"76 ";" ";"22-100 ";Chełm;18569;0929902;"0662011""";"825656210 ";"825656927 ";zsp3chelm@op.pl;www.zsp3chelm.pl;LUBELSKIE;Chełm;"Chełm - gmina miejska";"000561566 ";"5632142642 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"MIASTO CHEŁM";"Miasto na prawach powiatu";LUBELSKIE;Chełm;Chełm
27085;Technikum;"TECHNIKUM NR 4 W CHEŁMIE";"ul. Reformacka";"13 ";" ";"22-100 ";Chełm;18541;0929902;"0662011""";"825652706 ";"825652706 ";zsz4@zsz4.chelm.pl;www.zsz4.chelm.pl;LUBELSKIE;Chełm;"Chełm - gmina miejska";"110602248 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"MIASTO CHEŁM";"Miasto na prawach powiatu";LUBELSKIE;Chełm;Chełm
27086;"Branżowa szkoła I stopnia";"BRANŻOWA SZKOŁA I STOPNIA NR 4 W CHEŁMIE";"ul. Reformacka";"13 ";" ";"22-100 ";Chełm;18541;0929902;"0662011""";"825652706 ";"825652706 ";zsz4@zsz4.chelm.pl;www.zsz4.chelm.pl;LUBELSKIE;Chełm;"Chełm - gmina miejska";"110602350 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"MIASTO CHEŁM";"Miasto na prawach powiatu";LUBELSKIE;Chełm;Chełm
27088;"Szkoła policealna";"POLICEALNA SZKOŁA ""ACADEMIA"" W CHEŁMIE";"ul. Hrubieszowska";"37 ";" ";"22-100 ";Chełm;06761;0929902;"0662011""";"825621130 ";"825621130 ";studium@iacademia.edu.pl;www.iacademia.edu.pl;LUBELSKIE;Chełm;"Chełm - gmina miejska";"061471396 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";Dorośli;"brak specyfiki";"Joanna Pawluk";"KATARZYNA PAWLUK";"Osoba fizyczna";LUBELSKIE;Chełm;Chełm
27168;"Szkoła podstawowa";"ZESPÓŁ SZKÓŁ SAMORZĄDOWYCH IM. JANA PAWŁA II SZKOŁA POSTAWOWA W TERESZPOLU-ZAORENDZIE";"ul. Szkolna";"16 ";" ";"23-407 ";Tereszpol-Zaorenda;21970;0902004;"0602132""";"846876033 ";" ";;;LUBELSKIE;biłgorajski;"Tereszpol - gmina wiejska";"001138261 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Danuta Mazur";"GMINA  TERESZPOL";Gmina;LUBELSKIE;biłgorajski;Tereszpol
27174;"Niepubliczna placówka kształcenia ustawicznego i praktycznego";"NIEPUBLICZNA PLACÓWKA KSZTAŁCENIA USTAWICZNEGO TEB EDUKACJA";"ul. Piłsudskiego";"57 ";" ";"24-100 ";Puławy;16274;0956810;"0614011""";"618853434 ";" ";;;LUBELSKIE;puławski;"Puławy - gmina miejska";"061477105 ";" ";niepubliczna;;;"Jolanta Sączek";"TEB EDUKACJA SP. Z O. O.";"Spółki Handlowe";WIELKOPOLSKIE;Poznań;"Poznań-Stare Miasto"
27175;"Liceum ogólnokształcące";"I NIEPUBLICZNE LICEUM OGÓLNOKSZTAŁCĄCE";;"17 ";" ";"24-100 ";Puławy;;0956810;"0614011""";"818884228 ";" ";;;LUBELSKIE;puławski;"Puławy - gmina miejska";"061470801 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";"Tadeusz Sarna";"STOWARZYSZENIE POMOCY WYCHOWAWCZEJ RODZINIE W PUŁAWACH";Stowarzyszenia;LUBELSKIE;puławski;Puławy
27179;"Zespół szkół i placówek oświatowych";"REGIONALNE CENTRUM KSZTAŁCENIA USTAWICZNEGO W PUŁAWACH";"ul. Norwida";"8A ";" ";"24-100 ";Puławy;14319;0956810;"0614011""";"818863705 ";" ";rcku@o2.pl;;LUBELSKIE;puławski;"Puławy - gmina miejska";"060663700 ";" ";publiczna;;;"Wiesław Smyrgała";"POWIAT PUŁAWSKI";"Powiat ziemski";LUBELSKIE;puławski;Puławy
27218;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ AGROBIZNESU  IM.MACIEJA RATAJA W KLEMENTOWICACH";;"365 ";" ";"24-170 ";Klementowice;;0384420;"0614062""";"818823002 ";" ";zsaklem@wp.pl;;LUBELSKIE;puławski;"Kurów - gmina wiejska";"061470847 ";" ";publiczna;;;"Zbigniew Turkowski";"STOWARZYSZENIE WSPIERANIA INICJATYW LOKALNYCH ""WSPÓLNA SZANSA"" W KLEMENTOWICACH";Stowarzyszenia;LUBELSKIE;puławski;Kurów
27222;"Liceum ogólnokształcące";"LICEUM OGÓLNOKSZTAŁCĄCE";"ul. Piłsudskiego";"34 ";" ";"23-465 ";Turobin;16264;0903200;"0602142""";"846833336 ";"846833336 ";anna_derkacz@wp.pl;www.zsoiz.loturobin.pl;LUBELSKIE;biłgorajski;"Turobin - gmina wiejska";"000982807 ";"9181841586 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA TUROBIN";Gmina;LUBELSKIE;biłgorajski;Turobin
27223;"Szkoła policealna";"SZKOŁA POLICEALNA DLA DOROSŁYCH";"ul. Piłsudskiego";"34 ";" ";"23-465 ";Turobin;16264;0903200;"0602142""";"846833336 ";"846833336 ";anna_derkacz@wp.pl;www.zsoiz.loturobin.pl;LUBELSKIE;biłgorajski;"Turobin - gmina wiejska";"951214992 ";"9181841586 ";publiczna;Dorośli;"brak specyfiki";" ";"GMINA TUROBIN";Gmina;LUBELSKIE;biłgorajski;Turobin
