"Numer RSPO";Typ;Nazwa;Ulica;"Numer budynku";"Numer lokalu";"Kod pocztowy";Miejscowość;"Kod terytorialny ulica";"Kod terytorialny miejscowosc";"Kod terytorialny gmina";Telefon;Faks;E-mail;"Strona www";Województwo;Powiat;Gmina;REGON;NIP;"Publiczność status";"Kategoria uczniów";"Specyfika placówki";"Imię i nazwisko dyrektora";"Nazwa organu prowadzącego";"Typ organu prowadzącego";"Województwo organu prowadzącego";"Powiat organu prowadzącego";"Gmina organu prowadzącego"
12071;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 8 IM. ŻOŁNIERZY ARMII KRAJOWEJ W SŁUPSKU";"ul. Grottgera";"10A ";" ";"76-200 ";Słupsk;06206;0977278;"2263011""";"598417980 ";"598417980 ";sekretariat@sp8.slupsk.pl;sp8.slupsk.pl;POMORSKIE;Słupsk;"Słupsk - gmina miejska";"001388609 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Leszek Kazimierczyk";"SŁUPSK - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";POMORSKIE;Słupsk;Słupsk
12076;"Branżowa szkoła I stopnia";"OŚRODEK SZKOLNO-WYCHOWAWCZY NR2 DLA NIESŁYSZĄCYCH W WEJHEROWIE ZASADNICZA SZKOŁA ZAWODOWA NR 4 DLA NIESŁYSZĄCYCH";"ul. Jana III Sobieskiego";"279 ";" ";"84-200 ";Wejherowo;20431;0934984;"2215031""";"586722341 ";"586724868 ";sekretariat@osw2wejherowo.pl;www.osw2wejherowo.pl;POMORSKIE;wejherowski;"Wejherowo - gmina miejska";"192996648 ";" ";publiczna;"Dzieci lub młodzież";specjalna;" ";"WOJEWÓDZTWO POMORSKIE";"Samorząd województwa";POMORSKIE;Gdańsk;Gdańsk
12103;Technikum;"OŚRODEK SZKOLNO-WYCHOWAWCZY NR 2 DLA NIESŁYSZĄCYCH W WEJHEROWIE TECHNIKUM NR 4 DLA NIESŁYSZĄCYCH";"ul. Jana III Sobieskiego";"279 ";" ";"84-200 ";Wejherowo;20431;0934984;"2215031""";"586722341 ";"586724868 ";sekretariat@osw2wejherowo.pl;www.osw2wejherowo.pl;POMORSKIE;wejherowski;"Wejherowo - gmina miejska";"192996683 ";" ";publiczna;"Dzieci lub młodzież";specjalna;" ";"WOJEWÓDZTWO POMORSKIE";"Samorząd województwa";POMORSKIE;Gdańsk;Gdańsk
12123;Gimnazjum;"SOPOCKIE AUTONOMICZNE GIMNAZJUM";"al. Niepodległości";"739a ";" ";"81-838 ";Sopot;14199;0934783;"2264011""";"585513749 ";" ";ssa.sekretariat@gfo.pl;;POMORSKIE;Sopot;"Sopot - gmina miejska";"221744399 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";" ";"GDAŃSKA FUNACJA OŚWIATOWA";Fundacje;POMORSKIE;Gdańsk;Gdańsk
12126;"Liceum ogólnokształcące";"SOPOCKIE AUTONOMICZNE LICEUM";"al. Niepodległości";"739a ";" ";"81-838 ";Sopot;14199;0934783;"2264011""";"585513749 ";" ";ssa.sekretariat@gfo.pl;;POMORSKIE;Sopot;"Sopot - gmina miejska";"221744436 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";" ";"GDAŃSKA FUNACJA OŚWIATOWA";Fundacje;POMORSKIE;Gdańsk;Gdańsk
12135;"Szkoła policealna";"OŚRODEK SZKOLNO-WYCHOWAWCZY NR 2 DLA NIESŁYSZĄCYCH IM. J. SIESTRZYŃSKIEGO W WEJHEROWIE SZKOŁA POLICEALNA DLA MŁODZIEŻY";"ul. Jana III Sobieskiego";"279 ";" ";"84-200 ";Wejherowo;20431;0934984;"2215031""";"586722341 ";"586724868 ";sekretariat@osw2wejherowo.pl;www.osw2wejherowo.pl;POMORSKIE;wejherowski;"Wejherowo - gmina miejska";"220356880 ";" ";publiczna;"Dzieci lub młodzież";specjalna;" ";"WOJEWÓDZTWO POMORSKIE";"Samorząd województwa";POMORSKIE;Gdańsk;Gdańsk
12154;Technikum;"TECHNIKUM NR 3";"ul. Dąbka";"207 ";" ";"81-001 ";Gdynia;03654;0934100;"2262011""";"586253859 ";" ";sekretariat@zsrih.gdynia.pl;;POMORSKIE;Gdynia;"Gdynia - gmina miejska";"220660803 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GDYNIA-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";POMORSKIE;Gdynia;Gdynia
12155;"Branżowa szkoła I stopnia";"BRANŻOWA SZKOŁA I STOPNIA NR 6 W GDYNI";"ul. Dąbka";"207 ";" ";"81-001 ";Gdynia;03654;0934100;"2262011""";"586253859 ";" ";sekretariat@zsrih.gdynia.pl;;POMORSKIE;Gdynia;"Gdynia - gmina miejska";"192952562 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GDYNIA-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";POMORSKIE;Gdynia;Gdynia
12159;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ TECHNICZNYCH W SŁUPSKU";"ul. Szymanowskiego";"5 ";" ";"76-200 ";Słupsk;22238;0977278;"2263011""";"598423492 ";"598426766 ";sekretariat@drzewniak.slupsk.pl;drzewniak.slupsk.pl;POMORSKIE;Słupsk;"Słupsk - gmina miejska";"000185123 ";" ";publiczna;;;"Grażyna Zienkiewicz";"SŁUPSK - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";POMORSKIE;Słupsk;Słupsk
12160;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ MECHANICZNYCH I LOGISTYCZNYCH IM. TADEUSZA TAŃSKIEGO W  SŁUPSKU";"ul. Niedziałkowskiego";"2 ";" ";"76-200 ";Słupsk;14140;0977278;"2263011""";"598424831 ";"598424831 ";sekretariat@mechanik.slupsk.pl;mechanik.slupsk.pl;POMORSKIE;Słupsk;"Słupsk - gmina miejska";"000184840 ";" ";publiczna;;;"Barbara Zakrzewska";"SŁUPSK - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";POMORSKIE;Słupsk;Słupsk
12233;"Liceum ogólnokształcące";"I LICEUM OGÓLNOKSZTAŁCACE IM. MARII SKŁODOWSKIEJ-CURIE";"ul. Pomorskich";"16/18 ";" ";"81-749 ";Sopot;10217;0934783;"2264011""";"585511493 ";" ";zs1@sopot.pl;;POMORSKIE;Sopot;"Sopot - gmina miejska";"192926464 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"SOPOT-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";POMORSKIE;Sopot;Sopot
12240;"Liceum ogólnokształcące";"V LICEUM OGÓLNOKSZTAŁCACE MISTRZOSTWA SPORTOWEGO W SOPOCIE";"ul. Pomorskich";"16/18 ";" ";"81-749 ";Sopot;10217;0934783;"2264011""";"585511493 ";" ";zs1@sopot.pl;;POMORSKIE;Sopot;"Sopot - gmina miejska";"220668408 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"SOPOT-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";POMORSKIE;Sopot;Sopot
12290;Gimnazjum;"GIMNAZJUM NR 14";"ul. Dąbka";"207 ";" ";"81-155 ";Gdynia;03654;0934100;"2262011""";"586650313 ";"586653636 ";sekretariat@gim14gdynia.pl;;POMORSKIE;Gdynia;"Gdynia - gmina miejska";"192945409 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Anna Wilczyńska";"GDYNIA-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";POMORSKIE;Gdynia;Gdynia
12291;"Liceum ogólnokształcące";"XIII LICEUM OGÓLNOKSZTAŁCĄCE";"ul. Dąbka";"207 ";" ";"81-155 ";Gdynia;03654;0934100;"2262011""";"586650313 ";" ";sekretariat@13logdynia.pl;;POMORSKIE;Gdynia;"Gdynia - gmina miejska";"192945355 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Elżbieta Łysakowska";"GDYNIA-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";POMORSKIE;Gdynia;Gdynia
12298;Przedszkole;"PRZEDSZKOLE ""BAJKOWA AKADEMIA""";"ul. Malczewskiego";"139 ";" ";"80-114 ";Gdańsk;12037;0933016;"2261011""";"58341-44-41 ";"58341-44-40 ";biuro@wird.pl;www.iwrd.pl;POMORSKIE;Gdańsk;"Gdańsk - gmina miejska";"221739040 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Iwona Ruta-Sominka";"FUNDACJA INSTYTUT WSPOMAGANIA ROZWOJU DZIECKA";Fundacje;POMORSKIE;Gdańsk;Gdańsk
12336;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA W OBJEŹDZIE";;"95 ";" ";"76-270 ";Objazda;;0752289;"2212102""";" ";" ";spobjazda@wp.pl;;POMORSKIE;słupski;"Ustka - gmina wiejska";"001174280 ";"8393198019 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Jacek Goreński";"GMINA USTKA";Gmina;POMORSKIE;słupski;Ustka
12356;"Szkoła podstawowa";"SOPOCKA AUTONOMICZNA SZKOŁA PODSTAWOWA";"al. Niepodległości";"739a ";" ";"81-838 ";Sopot;14199;0934783;"2264011""";"585513749 ";" ";ssa.sekretariat@gfo.pl;;POMORSKIE;Sopot;"Sopot - gmina miejska";"221744442 ";" ";"niepubliczna o uprawnieniach szkoły publicznej";"Dzieci lub młodzież";"brak specyfiki";" ";"GDAŃSKA FUNACJA OŚWIATOWA";Fundacje;POMORSKIE;Gdańsk;Gdańsk
12360;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA";"ul. Szkolna";"4E ";" ";"77-320 ";Przechlewo;21970;0749844;"2203062""";"598334325 ";"598338315 ";przechlewo.szkola@wp.pl;;POMORSKIE;człuchowski;"Przechlewo - gmina wiejska";"000270337 ";"8431617212 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA PRZECHLEWO";Gmina;POMORSKIE;człuchowski;Przechlewo
12388;Przedszkole;"NIEPUBLICZNE PRZEDSZKOLE ANGLOJĘZYCZNE W SOPOCIE";"ul. Skłodowskiej-Curie";"10/12 ";" ";"81-703 ";Sopot;20068;0934783;"2264011""";"585514141 ";" ";;;POMORSKIE;Sopot;"Sopot - gmina miejska";"221739116 ";"5841693547 ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Anna Łubińska";"ANNA ŁUBIŃSKA";"Osoba fizyczna";POMORSKIE;Gdańsk;Gdańsk
12406;"Niepubliczna placówka kształcenia ustawicznego i praktycznego";"BIURO BHP 'FAST' SC W SOPOCIE";"ul. Jana z Kolna";"35 ";" ";"81-859 ";Sopot;07134;0934783;"2264011""";"585516594 ";" ";;;POMORSKIE;Sopot;"Sopot - gmina miejska";"221739139 ";"5851204900 ";niepubliczna;;;"Stanisław Florczak";"STANISŁAW FLORCZAK";"Osoba fizyczna";POMORSKIE;Sopot;Sopot
12459;"Punkt przedszkolny";EUKIDS;"ul. Armii Krajowej";"73 ";" ";"81-844 ";Sopot;00432;0934783;"2264011""";"585555700 ";" ";przedszkole@eu.com.pl;;POMORSKIE;Sopot;"Sopot - gmina miejska";"221739085 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Justyna Marcinkiewicz-Limon";"INTERNATIONAL COLLEGE SP.Z O.O.";"Spółki Handlowe";POMORSKIE;Gdańsk;Gdańsk
12467;"Liceum ogólnokształcące";"III LICEUM OGÓLNOKSZTAŁCĄCE W WEJHEROWIE";"ul. Strzelecka";"9 ";" ";"84-200 ";Wejherowo;21381;0934984;"2215031""";"586722509 ";"586724161 ";zsp2@zsp2.net;www.zsp2.net;POMORSKIE;wejherowski;"Wejherowo - gmina miejska";"192775841 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"POWIAT WEJHEROWSKI";"Powiat ziemski";POMORSKIE;wejherowski;Wejherowo
12497;"Punkt przedszkolny";"NIEPUBLICZNY PUNKT PRZEDSZKOLNY SOWA ZUZU";"ul. Powstańców Warszawskich";"63 ";" ";"80-165 ";Gdańsk;17368;0933016;"2261011""";"535-585-215 ";" ";akademia@sowazuzu.pl;www.sowazuzu.pl;POMORSKIE;Gdańsk;"Gdańsk - gmina miejska";"221739168 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Katarzyna Szymańska";"KATARZYNA SZYMAŃSKA";"Osoba fizyczna";POMORSKIE;Gdańsk;Gdańsk
12499;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA Z ODDZIAŁAMI SPORTOWYMI NR 7 IM.TADEUSZA KOŚCIUSZKI";"ul. Haffnera";"55 ";" ";"81-715 ";Sopot;06450;0934783;"2264011""";"585510111 ";" ";sekretariat@sp7.sopot.pl;;POMORSKIE;Sopot;"Sopot - gmina miejska";"192942322 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Barbara Nowodworska";"SOPOT-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";POMORSKIE;Sopot;Sopot
12520;Przedszkole;"PRZEDSZKOLE SPECJALNE NR 14 W SOPOCIE";"ul. Kazimierza Wielkiego";"14 ";" ";"81-780 ";Sopot;08265;0934783;"2264011""";"585511815 ";" ";zss5@sopot.pl;;POMORSKIE;Sopot;"Sopot - gmina miejska";"193078890 ";" ";publiczna;"Dzieci lub młodzież";specjalna;" ";"SOPOT-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";POMORSKIE;Sopot;Sopot
12528;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY IM OBROŃCÓW KĘPY OKSYWSKIEJ I SZKOLNEGO SCHRONISKA MŁODZIEZOWEGO W DĘBOGÓRZU";"ul. Pomorska";"30 ";" ";"81-198 ";Dębogórze;17088;0164115;"2211052""";"586791325 ";"586791325 ";sekretariatdebogorze@interia.pl;www.spdebogorze.edupage.org;POMORSKIE;pucki;"Kosakowo - gmina wiejska";"220110741 ";"9580899305 ";publiczna;;;"Halina Foltynowicz";"GMINA KOSAKOWO";Gmina;POMORSKIE;pucki;Kosakowo
12530;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA SPECJALNA NR 5  W SOPOCIE";"ul. Kazimierza Wielkiego";"14 ";" ";"81-780 ";Sopot;08265;0934783;"2264011""";"585511815 ";" ";zss5@sopot.pl;;POMORSKIE;Sopot;"Sopot - gmina miejska";"192926091 ";" ";publiczna;"Dzieci lub młodzież";specjalna;" ";"SOPOT-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";POMORSKIE;Sopot;Sopot
12555;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM OBROŃCÓW KĘPY OKSYWSKIEJ";"ul. Pomorska";"30 ";" ";"81-198 ";Dębogórze;17088;0164115;"2211052""";"586791325 ";"586791325 ";spdebogorze.dyrektor@wp.pl;www.spdebogorze.edupage.org;POMORSKIE;pucki;"Kosakowo - gmina wiejska";"001172507 ";"9580899305 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA KOSAKOWO";Gmina;POMORSKIE;pucki;Kosakowo
12561;"Branżowa szkoła I stopnia";"BRANŻOWA SZKOŁA SPECJALNA I STOPNIA NR 2 W SOPOCIE";"ul. Kazimierza Wielkiego";"14 ";" ";"81-780 ";Sopot;08265;0934783;"2264011""";"585511815 ";" ";zss5@sopot.pl;;POMORSKIE;Sopot;"Sopot - gmina miejska";"192926168 ";" ";publiczna;"Dzieci lub młodzież";specjalna;" ";"SOPOT-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";POMORSKIE;Sopot;Sopot
12586;"Szkoła specjalna przysposabiająca do pracy dla uczniów z upośledzeniem umysłowym w stopniu umiarkowanym lub znacznym oraz dla uczniów z  więcej niż jedną niepełnosprawnością";"SZKOŁA SPECJALNA PRZYSPOSABIAJĄCA DO PRACY DLA UCZNIÓW Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ W STOPNIU UMIARKOWANYM LUB ZNACZNYM I NIEPEŁNOSPRAWNOŚCIAMI SPRZĘŻONYMI W SOPOCIE";"ul. Kazimierza Wielkiego";"14 ";" ";"81-780 ";Sopot;08265;0934783;"2264011""";"585511815 ";" ";zss5@sopot.pl;;POMORSKIE;Sopot;"Sopot - gmina miejska";"193079820 ";" ";publiczna;"Dzieci lub młodzież";specjalna;" ";"SOPOT-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";POMORSKIE;Sopot;Sopot
12593;Przedszkole;PRZEDSZKOLE;"ul. Pomorska";"30 ";" ";"81-198 ";Dębogórze;17088;0164115;"2211052""";"586791325 ";"586791325 ";sekretariatdebogorze@interia.pl;www.spdebogorze.edupage.org;POMORSKIE;pucki;"Kosakowo - gmina wiejska";"221677941 ";"9580899305 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA KOSAKOWO";Gmina;POMORSKIE;pucki;Kosakowo
12599;"Szkoła muzyczna I stopnia";"SOPOCKA SZKOŁA MUZYCZNA I ST.IM.STANISŁAWA MONIUSZKI W SOPOCIE";"ul. Obrońców Westerplatte";"18/20 ";" ";"81-706 ";Sopot;14655;0934783;"2264011""";"585512628 ";" ";ssm@sopockaszkolamuzyczna.pl;;POMORSKIE;Sopot;"Sopot - gmina miejska";"190408765 ";"5851120876 ";publiczna;"Bez kategorii";"brak specyfiki";"Małgorzata Więcławek";"SOPOT-MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";POMORSKIE;Sopot;Sopot
12606;"Szkolne schronisko młodzieżowe";"SZKOLNE SCHRONISKO MŁODZIEZOWE";"ul. Pomorska";"30 ";" ";"81-198 ";Dębogórze;17088;0164115;"2211052""";"586791325 ";"586791325 ";spdebogorze.dyrektor@wp.pl;www.spdebogorze.edupage.org;POMORSKIE;pucki;"Kosakowo - gmina wiejska";"193105203 ";"9580899305 ";publiczna;;;" ";"GMINA KOSAKOWO";Gmina;POMORSKIE;pucki;Kosakowo
12644;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKOLNO -  PRZEDSZKOLNY NR 3 W KOŚCIERZYNIE";"ul. Mestwina II";"3 ";" ";"83-400 ";Kościerzyna;12624;0934553;"2206011""";"586863867 ";"586863867 ";sekretariat.zsp3@koscierzyna.gda.pl;zsp3koscierzyna.szkolnastrona.pl;POMORSKIE;kościerski;"Kościerzyna - gmina miejska";"190967973 ";"5911494541 ";publiczna;;;"Lidia Walewska";"MIASTO KOŚCIERZYNA";Gmina;POMORSKIE;kościerski;Kościerzyna
12646;"Branżowa szkoła I stopnia";"BRANŻOWA SZKOŁA I STOPNIA NR 3 IM. BOHATERSKIEJ ZAŁOGI ORP ""ORZEŁ"" W WEJHEROWIE";"ul. Strzelecka";"9 ";" ";"84-200 ";Wejherowo;21381;0934984;"2215031""";"586722509 ";"586724161 ";zsp2@zsp2.net;www.zsp2.net;POMORSKIE;wejherowski;"Wejherowo - gmina miejska";"192775930 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"POWIAT WEJHEROWSKI";"Powiat ziemski";POMORSKIE;wejherowski;Wejherowo
12648;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 6 IM. LUDWIKA WARYŃSKIEGO W SŁUPSKU";"ul. Starzyńskiego";"6 ";" ";"76-200 ";Słupsk;21047;0977278;"2263011""";"598424666 ";"598402720 ";sp6slupsk@o2.pl;sp6slupsk.net;POMORSKIE;Słupsk;"Słupsk - gmina miejska";"000240052 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Grzegorz Borecki";"SŁUPSK - MIASTO NA PRAWACH POWIATU";"Miasto na prawach powiatu";POMORSKIE;Słupsk;Słupsk
12739;Technikum;"TECHNIKUM NR 1 IM. BOHATERSKIEJ ZAŁOGI ORP ""ORZEŁ"" W WEJHEROWIE";"ul. Strzelecka";"9 ";" ";"84-200 ";Wejherowo;21381;0934984;"2215031""";"586722509 ";"586724161 ";zsp2@zsp2.net;www.zsp2.net;POMORSKIE;wejherowski;"Wejherowo - gmina miejska";"192775953 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"POWIAT WEJHEROWSKI";"Powiat ziemski";POMORSKIE;wejherowski;Wejherowo
12808;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ W ŁĘGU";"ul. Chojnicka";"3 ";" ";"89-652 ";Łąg;02826;0083032;"2202045""";"523986878 ";" ";zslag@vp.pl;;POMORSKIE;chojnicki;"Czersk - obszar wiejski";"771554738 ";"5551891598 ";publiczna;;;"Zdzisław Jarząbek";"GMINA CZERSK";Gmina;POMORSKIE;chojnicki;Czersk
12809;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ W RYTLU";"ul. Kowalkowskiego";"6 ";" ";"89-642 ";Rytel;27171;0083233;"2202045""";"523985198 ";" ";zsrytel@o2.pl;;POMORSKIE;chojnicki;"Czersk - obszar wiejski";"771554879 ";"5551892304 ";publiczna;;;"Renata Niesiołowska";"GMINA CZERSK";Gmina;POMORSKIE;chojnicki;Czersk
12849;"Szkoła podstawowa";"PUBLICZNA SZKOŁA PODSTAWOWA W WIELKIM BUKOWCU";;"B/N ";" ";"83-220 ";"Wielki Bukowiec";;0172155;"2213102""";"585824241 ";" ";szkolawb@wp.pl;;POMORSKIE;starogardzki;"Skórcz - gmina wiejska";"191208376 ";"5922264974 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Jarosław Wrzałka";"GMINA SKÓRCZ";Gmina;POMORSKIE;starogardzki;Skórcz
12915;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 1 IM. MARII KONOPNICKIEJ W PRUSZCZU GDAŃSKIM";"ul. Niemcewicza";"1 ";" ";"83-000 ";"Pruszcz Gdański";14177;0934620;"2204011""";"586823610 ";" ";sekretariat@zso1.pl;;POMORSKIE;gdański;"Pruszcz Gdański - gmina miejska";"191471932 ";"5932070154 ";publiczna;;;"Jarosław Karnath";"GMINA MIEJSKA PRUSZCZ GDAŃSKI";Gmina;POMORSKIE;gdański;"Pruszcz Gdański"
12918;Przedszkole;"PRZEDSZKOLE PUBLICZNE NR 3 IM. KUBUSIA PUCHATKA W PRUSZCZU GDAŃSKIM";"ul. Niepodległości";"10 ";" ";"83-000 ";"Pruszcz Gdański";14203;0934620;"2204011""";"586823538 ";" ";przedszkole3pg@wp.pl;;POMORSKIE;gdański;"Pruszcz Gdański - gmina miejska";"221144280 ";"6040140615 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Bożena Kłodnicka";"GMINA MIEJSKA PRUSZCZ GDAŃSKI";Gmina;POMORSKIE;gdański;"Pruszcz Gdański"
13017;"Placówka doskonalenia nauczycieli";"OŚRODEK DOSKONALENIA NAUCZYCIELI PRZY TOWARZYSTWIE UNIWERSYTETÓW LUDOWYCH";"ul. Wojska Polskiego";"4 ";" ";"83-000 ";"Pruszcz Gdański";24628;0934620;"2204011""";"586823510 ";"586831527 ";tul@com.pl;www.tul.pl;POMORSKIE;gdański;"Pruszcz Gdański - gmina miejska";"221744502 ";"5932309276 ";niepubliczna;;;"Andrzej Dopka";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
13265;Przedszkole;"PRZEDSZKOLE PRYWATNE ""PROMYCZEK""";"ul. Władysława Jagiełły";"5 ";" ";"83-000 ";"Pruszcz Gdański";24494;0934620;"2204011""";"586822131 ";" ";;;POMORSKIE;gdański;"Pruszcz Gdański - gmina miejska";"221740160 ";"5931182649 ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Barbara Galska";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
13272;Przedszkole;"NIEPUBLICZNE PRZEDSZKOLE ""NAD RZECZKĄ""";"ul. Podkomorzego";"20 ";" ";"83-000 ";"Pruszcz Gdański";16773;0934620;"2204011""";"604190090 ";" ";;;POMORSKIE;gdański;"Pruszcz Gdański - gmina miejska";"221740208 ";" ";niepubliczna;"Dzieci lub młodzież";"brak specyfiki";"Karolina Trześniak";"DANE DO UZUPEŁNIENIA";"Spółki Handlowe";MAZOWIECKIE;Warszawa;Śródmieście
13300;"Zespół szkół i placówek oświatowych";"ZESPÓŁ SZKÓŁ W SUBKOWACH";"ul. Zamkowa";"2 ";" ";"83-120 ";Subkowy;25547;0174378;"2214052""";"585368289 ";"585368411 ";subzs@wp.pl;www.zssubkowy.pl;POMORSKIE;tczewski;"Subkowy - gmina wiejska";"192947058 ";"5932174178 ";publiczna;;;"Waldemar Pawlusek";"GMINA SUBKOWY";Gmina;POMORSKIE;tczewski;Subkowy
13301;"Zespół szkół i placówek oświatowych";"ZESPÓŁ KSZTAŁCENIA PODSTAWOWEGO I PRZEDSZKOLNEGO W MAŁEJ SŁOŃCY";"ul. Długa";"1 ";" ";"83-120 ";"Mała Słońca";03839;0174332;"2214052""";"585368560 ";"585368560 ";spmalaslonca@neostrada.pl;spmalaslonca.edupage.org;POMORSKIE;tczewski;"Subkowy - gmina wiejska";"220458770 ";"5932505014 ";publiczna;;;"Marceli Kwiatek";"GMINA SUBKOWY";Gmina;POMORSKIE;tczewski;Subkowy
13469;"Szkoła policealna";"SZKOŁA POLICEALNA NR 1 DLA DOROSŁYCH W WEJHEROWIE";"ul. Strzelecka";"9 ";" ";"84-200 ";Wejherowo;21381;0934984;"2215031""";"586722509 ";"586724161 ";zsp2@zsp2.net;www.zsp2.net;POMORSKIE;wejherowski;"Wejherowo - gmina miejska";"220101096 ";" ";publiczna;Dorośli;"brak specyfiki";" ";"POWIAT WEJHEROWSKI";"Powiat ziemski";POMORSKIE;wejherowski;Wejherowo
13496;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA IM.BOHATERÓW GRUDNIA'70 W ŁĘGOWIE";"ul. Szkolna";"9 ";" ";"83-031 ";Łęgowo;21970;0169236;"2204042""";"586828524 ";"586828524 ";zslego@wp.pl;www.zslego.neostrada.pl;POMORSKIE;gdański;"Pruszcz Gdański - gmina wiejska";"000736557 ";" ";publiczna;"Dzieci lub młodzież";"brak specyfiki";" ";"GMINA PRUSZCZ GDAŃSKI";Gmina;POMORSKIE;gdański;"Pruszcz Gdański"
13556;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 1 IM.JANUSZA KORCZAKA";"ul. Maja";"5 ";" ";"82-100 ";"Nowy Dwór Gdański";29830;0932880;"2210024""";"552472675 ";"552472675 ";sp1ndg@wp.pl;www.sp1.ndworgd.pl;POMORSKIE;nowodworski;"Nowy Dwór Gdański - miasto";"001120858 ";"5791852103 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Waldemar Sobczak";"GMINA NOWY DWÓR GDAŃSKI";Gmina;POMORSKIE;nowodworski;"Nowy Dwór Gdański"
13587;"Szkoła podstawowa";"SZKOŁA PODSTAWOWA NR 2";"ul. Mickiewicza";"10 ";" ";"82-100 ";"Nowy Dwór Gdański";12740;0932880;"2210024""";"552472621 ";"552472621 ";sp2ndg@wp.pl;www.sp2ndg.neostrada.pl;POMORSKIE;nowodworski;"Nowy Dwór Gdański - miasto";"001120864 ";"5791852037 ";publiczna;"Dzieci lub młodzież";"brak specyfiki";"Izabela Stefaniak";"GMINA NOWY DWÓR GDAŃSKI";Gmina;POMORSKIE;nowodworski;"Nowy Dwór Gdański"
